#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:27215396	(2016) A transcriptome-based global map of signaling pathways in the ovarian cancer microenvironment associated with clinical outcome.	33	170	0.41	0.0373	9606.ENSP00000221978,9606.ENSP00000227752,9606.ENSP00000228740,9606.ENSP00000245457,9606.ENSP00000261349,9606.ENSP00000263735,9606.ENSP00000265077,9606.ENSP00000287820,9606.ENSP00000291294,9606.ENSP00000312946,9606.ENSP00000313967,9606.ENSP00000317128,9606.ENSP00000342082,9606.ENSP00000352071,9606.ENSP00000357704,9606.ENSP00000357709,9606.ENSP00000357726,9606.ENSP00000363770,9606.ENSP00000369530,9606.ENSP00000377995,9606.ENSP00000379097,9606.ENSP00000379111,9606.ENSP00000380008,9606.ENSP00000383053,9606.ENSP00000398368,9606.ENSP00000405453,9606.ENSP00000412237,9606.ENSP00000420384,9606.ENSP00000443256,9606.ENSP00000455897,9606.ENSP00000477908,9606.ENSP00000479870,9606.ENSP00000496959	NKG7,IL10RA,LTA4H,PTGER2,LRP6,EPCAM,VCAN,PPARG,PTGIR,STAB1,C1QB,PLXND1,SLPI,CD163,S100A4,S100A6,S100A12,C1QC,ALOX15B,MT1X,AREG,IL4R,LTB4R,EPHB2,LIFR,MSR1,IL10,CST7,LPAR2,MRC1,CCL3,ALOX5AP,ITGAM
PMID:27807511	(2016) Tumor Associated Macrophages in Kidney Cancer.	15	41	0.69	0.0373	9606.ENSP00000282397,9606.ENSP00000309124,9606.ENSP00000312002,9606.ENSP00000312946,9606.ENSP00000339328,9606.ENSP00000352071,9606.ENSP00000358165,9606.ENSP00000361405,9606.ENSP00000369530,9606.ENSP00000386380,9606.ENSP00000398632,9606.ENSP00000405453,9606.ENSP00000412237,9606.ENSP00000416330,9606.ENSP00000455897	FLT1,OLR1,HAVCR2,STAB1,PLAUR,CD163,FCGR1A,MMP9,ALOX15B,IL1R1,CD44,MSR1,IL10,TGFBI,MRC1
PMID:25536056	(2014) Genomic predictors for recurrence patterns of hepatocellular carcinoma: model derivation and validation.	13	30	0.76	0.0373	9606.ENSP00000075120,9606.ENSP00000164227,9606.ENSP00000215631,9606.ENSP00000259874,9606.ENSP00000266671,9606.ENSP00000330341,9606.ENSP00000351671,9606.ENSP00000358596,9606.ENSP00000368664,9606.ENSP00000380070,9606.ENSP00000384849,9606.ENSP00000386165,9606.ENSP00000454071	SLC2A3,BCL3,GADD45B,IER3,PHLDA1,SOCS3,CCL20,DUSP5,RGCC,GAPDH,CDKN1A,CEBPD,LDLR
PMID:23637839	(2013) Microarray and pathway analysis reveal distinct mechanisms underlying cannabinoid-mediated modulation of LPS-induced activation of BV-2 microglial cells.	31	154	0.43	0.0373	9606.ENSP00000216037,9606.ENSP00000239223,9606.ENSP00000257895,9606.ENSP00000260356,9606.ENSP00000276925,9606.ENSP00000287820,9606.ENSP00000291294,9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000299663,9606.ENSP00000310170,9606.ENSP00000313967,9606.ENSP00000330341,9606.ENSP00000345023,9606.ENSP00000348170,9606.ENSP00000360025,9606.ENSP00000362108,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000368683,9606.ENSP00000377845,9606.ENSP00000380530,9606.ENSP00000384849,9606.ENSP00000402154,9606.ENSP00000409555,9606.ENSP00000412237,9606.ENSP00000415416,9606.ENSP00000427279,9606.ENSP00000427985,9606.ENSP00000448665,9606.ENSP00000472474	XBP1,DUSP1,RDH5,THBS1,CDKN2B,PPARG,PTGIR,MERTK,IL15,CLEC4E,FOSL1,C1QB,SOCS3,GSTO2,HP,GADD45A,LCN2,C1QC,C1QA,EDN1,ASNS,DUSP8,CDKN1A,MEF2B,HERPUD1,IL10,TRIB3,CXCL2,DPYSL2,DDIT3,IL4I1
PMID:35484716	(2022) Single-cell RNA Sequencing Identified Novel Nr4a1(+) Ear2(+) Anti-Inflammatory Macrophage Phenotype under Myeloid-TLR4 Dependent Regulation in Anti-Glomerular Basement Membrane (GBM) Crescentic Glomerulonephritis (cGN).	17	53	0.63	0.0375	9606.ENSP00000215781,9606.ENSP00000221978,9606.ENSP00000286639,9606.ENSP00000287820,9606.ENSP00000305422,9606.ENSP00000310170,9606.ENSP00000330341,9606.ENSP00000330825,9606.ENSP00000345083,9606.ENSP00000353344,9606.ENSP00000362410,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000380070,9606.ENSP00000440864,9606.ENSP00000455897,9606.ENSP00000496959	OSM,NKG7,BATF,PPARG,CEBPB,FOSL1,SOCS3,IFITM1,MAP2K3,ETS2,MAFB,C1QC,C1QA,GAPDH,NR4A1,MRC1,ITGAM
PMID:32886592	(2020) Dual transcriptome analysis reveals differential gene expression modulation influenced by Leishmania arginase and host genetic background.	17	53	0.63	0.0375	9606.ENSP00000215631,9606.ENSP00000216797,9606.ENSP00000230990,9606.ENSP00000239223,9606.ENSP00000264832,9606.ENSP00000298573,9606.ENSP00000299663,9606.ENSP00000358165,9606.ENSP00000360025,9606.ENSP00000367123,9606.ENSP00000367806,9606.ENSP00000380070,9606.ENSP00000380530,9606.ENSP00000412237,9606.ENSP00000475626,9606.ENSP00000481570,9606.ENSP00000496959	GADD45B,NFKBIA,HBEGF,DUSP1,ICAM1,DUSP16,CLEC4E,FCGR1A,GADD45A,SLC3A2,RPS16,GAPDH,DUSP8,IL10,DUSP13,TNFAIP3,ITGAM
PMID:31592839	(2019) Innate immunity in ischemia-reperfusion injury and graft rejection.	17	53	0.63	0.0375	9606.ENSP00000216336,9606.ENSP00000225275,9606.ENSP00000263268,9606.ENSP00000264832,9606.ENSP00000287820,9606.ENSP00000332049,9606.ENSP00000349446,9606.ENSP00000352071,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000364597,9606.ENSP00000386380,9606.ENSP00000412237,9606.ENSP00000447730,9606.ENSP00000455897,9606.ENSP00000466090,9606.ENSP00000496959	CTSG,MPO,MREG,ICAM1,PPARG,CD86,ARG1,CD163,MMP9,LCN2,PADI4,IL1R1,IL10,CD63,MRC1,ELANE,ITGAM
PMID:25642168	(2014) The role of microglia and myeloid immune cells in acute cerebral ischemia.	17	53	0.63	0.0375	9606.ENSP00000225275,9606.ENSP00000264001,9606.ENSP00000264832,9606.ENSP00000268150,9606.ENSP00000287820,9606.ENSP00000295408,9606.ENSP00000332049,9606.ENSP00000349446,9606.ENSP00000352071,9606.ENSP00000361405,9606.ENSP00000379563,9606.ENSP00000412237,9606.ENSP00000427279,9606.ENSP00000440864,9606.ENSP00000455897,9606.ENSP00000466090,9606.ENSP00000496959	MPO,CKLF,ICAM1,MFGE8,PPARG,MERTK,CD86,ARG1,CD163,MMP9,TSPO,IL10,CXCL2,NR4A1,MRC1,ELANE,ITGAM
PMID:22934709	(2013) FAK and HAS inhibition synergistically decrease colon cancer cell viability and affect expression of critical genes.	17	53	0.63	0.0375	9606.ENSP00000199764,9606.ENSP00000230990,9606.ENSP00000249356,9606.ENSP00000254322,9606.ENSP00000255465,9606.ENSP00000305422,9606.ENSP00000335153,9606.ENSP00000342307,9606.ENSP00000353344,9606.ENSP00000361405,9606.ENSP00000363804,9606.ENSP00000364802,9606.ENSP00000366109,9606.ENSP00000380070,9606.ENSP00000381231,9606.ENSP00000415416,9606.ENSP00000485527	CEACAM6,HBEGF,DNAJB9,DNAJB1,CCNA1,CEBPB,HSP90AA1,FOXM1,ETS2,MMP9,KLF4,HSPA1A,ANXA1,GAPDH,CBS,TRIB3,CBSL
PMID:20736407	(2010) Characterization of macaque pulmonary fluid proteome during monkeypox infection: dynamics of host response.	17	53	0.63	0.0375	9606.ENSP00000225964,9606.ENSP00000259396,9606.ENSP00000297785,9606.ENSP00000320171,9606.ENSP00000320295,9606.ENSP00000335153,9606.ENSP00000339328,9606.ENSP00000356030,9606.ENSP00000357721,9606.ENSP00000357727,9606.ENSP00000361850,9606.ENSP00000363641,9606.ENSP00000369927,9606.ENSP00000380070,9606.ENSP00000409378,9606.ENSP00000446007,9606.ENSP00000495530	COL1A1,ORM1,ALDH1A1,PKM,TUBB3,HSP90AA1,PLAUR,CD55,S100A8,S100A9,PLAU,TXN,AKR1C3,GAPDH,CHRM4,VIM,ENO1
PMID:38154347	(2024) Gene expression in multiple sclerosis during pregnancy based on integrated bioinformatics analysis.	12	25	0.81	0.0376	9606.ENSP00000008938,9606.ENSP00000219022,9606.ENSP00000231751,9606.ENSP00000244336,9606.ENSP00000257264,9606.ENSP00000297435,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000365280,9606.ENSP00000389026,9606.ENSP00000412237,9606.ENSP00000466090	PGLYRP1,OLFM4,LTF,CEACAM8,TCN1,DEFA4,MMP9,LCN2,ID1,CRISP3,IL10,ELANE
PMID:35346293	(2022) Culture shock: microglial heterogeneity, activation, and disrupted single-cell microglial networks in vitro.	16	47	0.66	0.0376	9606.ENSP00000224784,9606.ENSP00000231061,9606.ENSP00000273550,9606.ENSP00000301633,9606.ENSP00000313967,9606.ENSP00000346015,9606.ENSP00000357704,9606.ENSP00000362058,9606.ENSP00000363770,9606.ENSP00000363773,9606.ENSP00000366109,9606.ENSP00000376553,9606.ENSP00000376678,9606.ENSP00000380070,9606.ENSP00000420384,9606.ENSP00000455897	ACTA2,SPARC,FTH1,BIRC5,C1QB,RPL27A,S100A4,NDUFS5,C1QC,C1QA,ANXA1,TMEM119,TAGLN,GAPDH,CST7,MRC1
PMID:35732347	(2022) BCG hydrogel promotes CTSS-mediated antigen processing and presentation, thereby suppressing metastasis and prolonging survival in melanoma.	16	47	0.66	0.0376	9606.ENSP00000220166,9606.ENSP00000236671,9606.ENSP00000296545,9606.ENSP00000332049,9606.ENSP00000345344,9606.ENSP00000349446,9606.ENSP00000352071,9606.ENSP00000368450,9606.ENSP00000384886,9606.ENSP00000398632,9606.ENSP00000405453,9606.ENSP00000412237,9606.ENSP00000427279,9606.ENSP00000440864,9606.ENSP00000484261,9606.ENSP00000496959	CTSH,CTSD,IL15,CD86,CTSL,ARG1,CD163,CD83,IFI30,CD44,MSR1,IL10,CXCL2,NR4A1,H2AB1,ITGAM
PMID:35895716	(2022) Elevated Myl9 reflects the Myl9-containing microthrombi in SARS-CoV-2-induced lung exudative vasculitis and predicts COVID-19 severity.	12	25	0.81	0.0376	9606.ENSP00000221515,9606.ENSP00000242465,9606.ENSP00000260356,9606.ENSP00000262407,9606.ENSP00000271638,9606.ENSP00000279022,9606.ENSP00000346032,9606.ENSP00000352071,9606.ENSP00000366525,9606.ENSP00000389326,9606.ENSP00000463559,9606.ENSP00000464359	RETN,SRGN,THBS1,ITGA2B,S100A11,MYL9,ANXA2,CD163,FTL,ACE2,MYL12B,MYL12A
PMID:32184815	(2020) S100A12 in Digestive Diseases and Health: A Scoping Review.	12	25	0.81	0.0376	9606.ENSP00000231751,9606.ENSP00000264908,9606.ENSP00000292432,9606.ENSP00000348170,9606.ENSP00000349446,9606.ENSP00000357709,9606.ENSP00000357721,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000412237,9606.ENSP00000450310,9606.ENSP00000479536	LTF,ANXA3,HK3,HP,ARG1,S100A6,S100A8,S100A12,S100A9,IL10,GPR84,CD177
PMID:30894197	(2019) Identification of potential biomarkers related to glioma survival by gene expression profile analysis.	12	25	0.81	0.0376	9606.ENSP00000215909,9606.ENSP00000218388,9606.ENSP00000233809,9606.ENSP00000309953,9606.ENSP00000330032,9606.ENSP00000330341,9606.ENSP00000339328,9606.ENSP00000345083,9606.ENSP00000364935,9606.ENSP00000380070,9606.ENSP00000385451,9606.ENSP00000445175	LGALS1,TIMP1,IGFBP2,EFEMP2,UPP1,SOCS3,PLAUR,MAP2K3,CLIC1,GAPDH,MDK,LDHA
PMID:35625844	(2022) Central and Peripheral Immune Dysregulation in Posttraumatic Stress Disorder: Convergent Multi-Omics Evidence.	35	187	0.4	0.0377	9606.ENSP00000225964,9606.ENSP00000228740,9606.ENSP00000231751,9606.ENSP00000244336,9606.ENSP00000256951,9606.ENSP00000284981,9606.ENSP00000296545,9606.ENSP00000297435,9606.ENSP00000297689,9606.ENSP00000305422,9606.ENSP00000313967,9606.ENSP00000328359,9606.ENSP00000345824,9606.ENSP00000346032,9606.ENSP00000348472,9606.ENSP00000352071,9606.ENSP00000356030,9606.ENSP00000357425,9606.ENSP00000358165,9606.ENSP00000361405,9606.ENSP00000363773,9606.ENSP00000369442,9606.ENSP00000379111,9606.ENSP00000379563,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000403701,9606.ENSP00000405453,9606.ENSP00000412237,9606.ENSP00000416330,9606.ENSP00000427279,9606.ENSP00000444810,9606.ENSP00000481570,9606.ENSP00000496355,9606.ENSP00000501245	COL1A1,LTA4H,LTF,CEACAM8,EMP1,APP,IL15,DEFA4,NFIL3,CEBPB,C1QB,DEFA3,TSPOAP1,ANXA2,PXK,CD163,CD55,SMPDL3A,FCGR1A,MMP9,C1QA,KL,IL4R,TSPO,IL1R1,IL18R1,ARRB2,MSR1,IL10,TGFBI,CXCL2,FKBP5,TNFAIP3,TLR5,CD1D
PMID:25609920	(2015) Plumbagin elicits differential proteomic responses mainly involving cell cycle, apoptosis, autophagy, and epithelial-to-mesenchymal transition pathways in human prostate cancer PC-3 and DU145 cells.	37	204	0.39	0.0384	9606.ENSP00000164139,9606.ENSP00000216392,9606.ENSP00000224784,9606.ENSP00000228825,9606.ENSP00000246792,9606.ENSP00000248975,9606.ENSP00000255465,9606.ENSP00000258424,9606.ENSP00000265462,9606.ENSP00000276062,9606.ENSP00000287820,9606.ENSP00000300688,9606.ENSP00000317780,9606.ENSP00000320295,9606.ENSP00000335153,9606.ENSP00000341289,9606.ENSP00000356070,9606.ENSP00000358737,9606.ENSP00000359098,9606.ENSP00000361635,9606.ENSP00000368458,9606.ENSP00000369703,9606.ENSP00000369927,9606.ENSP00000371267,9606.ENSP00000378699,9606.ENSP00000379512,9606.ENSP00000384849,9606.ENSP00000389631,9606.ENSP00000396308,9606.ENSP00000398632,9606.ENSP00000413720,9606.ENSP00000430494,9606.ENSP00000431049,9606.ENSP00000446955,9606.ENSP00000457513,9606.ENSP00000464849,9606.ENSP00000466818	PYGM,PYGL,ACTA2,ARPC3,RRAS,YWHAH,CCNA1,COX5B,PRDX5,NDUFB11,PPARG,ATP5MG,COX5A,TUBB3,HSP90AA1,TUBB4B,MAPKAPK2,ATP5PB,COX7A2,VDAC2,PCNA,TUBB2A,AKR1C3,YWHAQ,CDK1,MGST1,CDKN1A,ARPC1B,DHFR,CD44,CDKN1C,UQCRB,GSTK1,MYL6,COX4I1,CAPNS1,COX6B1
PMID:34045450	(2021) Comparison of the major cell populations among osteoarthritis, Kashin-Beck disease and healthy chondrocytes by single-cell RNA-seq analysis.	24	101	0.5	0.0398	9606.ENSP00000215909,9606.ENSP00000218388,9606.ENSP00000224784,9606.ENSP00000225964,9606.ENSP00000263388,9606.ENSP00000264552,9606.ENSP00000265077,9606.ENSP00000270792,9606.ENSP00000279022,9606.ENSP00000300035,9606.ENSP00000301633,9606.ENSP00000307305,9606.ENSP00000348838,9606.ENSP00000357308,9606.ENSP00000357704,9606.ENSP00000357709,9606.ENSP00000366109,9606.ENSP00000366525,9606.ENSP00000368664,9606.ENSP00000376553,9606.ENSP00000376678,9606.ENSP00000377536,9606.ENSP00000377995,9606.ENSP00000496793	LGALS1,TIMP1,ACTA2,COL1A1,NOTCH3,UBE2S,VCAN,SH3BGRL3,MYL9,PCLAF,BIRC5,DDIT4,UBE2C,CENPW,S100A4,S100A6,ANXA1,FTL,RGCC,TMEM119,TAGLN,PTTG1,MT1X,COL9A3
PMID:31882833	(2019) Differential immune response modulation in early Leishmania amazonensis infection of BALBc and C57BL6 macrophages based on transcriptome profiles.	24	101	0.5	0.0398	9606.ENSP00000164227,9606.ENSP00000216797,9606.ENSP00000229795,9606.ENSP00000233202,9606.ENSP00000252506,9606.ENSP00000276925,9606.ENSP00000285670,9606.ENSP00000286639,9606.ENSP00000289316,9606.ENSP00000299663,9606.ENSP00000299665,9606.ENSP00000305422,9606.ENSP00000335153,9606.ENSP00000349446,9606.ENSP00000358165,9606.ENSP00000362410,9606.ENSP00000368664,9606.ENSP00000380070,9606.ENSP00000386380,9606.ENSP00000412237,9606.ENSP00000427279,9606.ENSP00000445633,9606.ENSP00000481570,9606.ENSP00000496959	BCL3,NFKBIA,MAPK14,SLC11A1,GADD45G,CDKN2B,SAMSN1,BATF,H2BC5,CLEC4E,CLEC4D,CEBPB,HSP90AA1,ARG1,FCGR1A,MAFB,RGCC,GAPDH,IL1R1,IL10,CXCL2,H2BC8,TNFAIP3,ITGAM
PMID:34038424	(2021) LC-MSMS analysis of lesional and normally looking psoriatic skin reveals significant changes in protein metabolism and RNA processing.	29	139	0.45	0.0401	9606.ENSP00000216336,9606.ENSP00000217426,9606.ENSP00000220166,9606.ENSP00000236671,9606.ENSP00000254322,9606.ENSP00000254722,9606.ENSP00000260356,9606.ENSP00000264474,9606.ENSP00000264832,9606.ENSP00000265062,9606.ENSP00000266041,9606.ENSP00000286371,9606.ENSP00000291568,9606.ENSP00000297258,9606.ENSP00000300688,9606.ENSP00000335153,9606.ENSP00000340989,9606.ENSP00000341289,9606.ENSP00000345344,9606.ENSP00000348170,9606.ENSP00000355315,9606.ENSP00000357643,9606.ENSP00000358737,9606.ENSP00000375616,9606.ENSP00000427985,9606.ENSP00000454071,9606.ENSP00000463939,9606.ENSP00000495530,9606.ENSP00000497641	CTSG,AHCY,CTSH,CTSD,DNAJB1,SERPINF1,THBS1,CSTA,ICAM1,RAB7A,ITIH4,ATP1B3,CSTB,FABP5,ATP5MG,HSP90AA1,SFN,TUBB4B,CTSL,HP,RPL39,MKI67,ATP5PB,LILRB4,DPYSL2,LDLR,ARHGDIA,ENO1,EIF4A3
PMID:37771586	(2023) Dynamic atlas of immune cells reveals multiple functional features of macrophages associated with progression of pulmonary fibrosis.	20	73	0.56	0.0406	9606.ENSP00000216797,9606.ENSP00000218388,9606.ENSP00000221978,9606.ENSP00000229379,9606.ENSP00000254301,9606.ENSP00000258424,9606.ENSP00000267953,9606.ENSP00000287820,9606.ENSP00000297258,9606.ENSP00000299663,9606.ENSP00000300035,9606.ENSP00000313437,9606.ENSP00000357704,9606.ENSP00000361405,9606.ENSP00000398632,9606.ENSP00000427279,9606.ENSP00000435844,9606.ENSP00000447730,9606.ENSP00000477908,9606.ENSP00000496959	NFKBIA,TIMP1,NKG7,COX6A1,LGALS3,COX5B,BCL2A1,PPARG,FABP5,CLEC4E,PCLAF,MMP19,S100A4,MMP9,CD44,CXCL2,MS4A6A,CD63,CCL3,ITGAM
PMID:34825784	(2022) Single-Cell Transcriptome Profiling Reveals Multicellular Ecosystem of Nucleus Pulposus during Degeneration Progression.	20	73	0.56	0.0406	9606.ENSP00000225964,9606.ENSP00000230990,9606.ENSP00000244336,9606.ENSP00000261366,9606.ENSP00000261507,9606.ENSP00000273550,9606.ENSP00000278865,9606.ENSP00000282397,9606.ENSP00000284981,9606.ENSP00000286657,9606.ENSP00000309124,9606.ENSP00000335153,9606.ENSP00000351602,9606.ENSP00000352071,9606.ENSP00000364802,9606.ENSP00000380070,9606.ENSP00000385958,9606.ENSP00000398632,9606.ENSP00000466090,9606.ENSP00000496959	COL1A1,HBEGF,CEACAM8,LMNB1,MSMO1,FTH1,MS4A3,FLT1,APP,ADAMTS3,OLR1,HSP90AA1,FUT4,CD163,HSPA1A,GAPDH,RPS14,CD44,ELANE,ITGAM
PMID:35625154	(2022) Adverse Effects of Single Neutrophil Extracellular Trap-Derived Components on Bovine Sperm Function.	10	16	0.92	0.0406	9606.ENSP00000216336,9606.ENSP00000225275,9606.ENSP00000231751,9606.ENSP00000234347,9606.ENSP00000295927,9606.ENSP00000296435,9606.ENSP00000332194,9606.ENSP00000358155,9606.ENSP00000364597,9606.ENSP00000466090	CTSG,MPO,LTF,PRTN3,PTX3,CAMP,H2AC20,H2AC18,PADI4,ELANE
PMID:30971689	(2019) Altered gene expression in antipsychotic-induced weight gain.	10	16	0.92	0.0406	9606.ENSP00000225275,9606.ENSP00000231751,9606.ENSP00000236826,9606.ENSP00000309124,9606.ENSP00000344468,9606.ENSP00000356198,9606.ENSP00000362108,9606.ENSP00000381057,9606.ENSP00000404236,9606.ENSP00000405453	MPO,LTF,MMP8,OLR1,SDC3,CHIT1,LCN2,RNASE1,LILRA5,MSR1
PMID:29760637	(2006) Laboratory Standard in the Diagnosis and Therapy Monitoring of Autoimmune Disease: Vasculitis.	10	16	0.92	0.0406	9606.ENSP00000216336,9606.ENSP00000220616,9606.ENSP00000225275,9606.ENSP00000231751,9606.ENSP00000234347,9606.ENSP00000259953,9606.ENSP00000261366,9606.ENSP00000262865,9606.ENSP00000466090,9606.ENSP00000495530	CTSG,TG,MPO,LTF,PRTN3,NRM,LMNB1,BPI,ELANE,ENO1
PMID:36945572	(2023) Glioblastoma-instructed microglia transition to heterogeneous phenotypic states with phagocytic and dendritic cell-like features in patient tumors and patient-derived orthotopic xenografts.	23	94	0.52	0.0408	9606.ENSP00000236671,9606.ENSP00000265113,9606.ENSP00000282397,9606.ENSP00000284981,9606.ENSP00000293778,9606.ENSP00000295408,9606.ENSP00000295666,9606.ENSP00000312002,9606.ENSP00000331831,9606.ENSP00000332049,9606.ENSP00000357643,9606.ENSP00000359675,9606.ENSP00000362410,9606.ENSP00000376553,9606.ENSP00000412237,9606.ENSP00000416330,9606.ENSP00000420384,9606.ENSP00000427279,9606.ENSP00000446007,9606.ENSP00000455897,9606.ENSP00000477908,9606.ENSP00000484261,9606.ENSP00000496959	CTSD,SLC1A3,FLT1,APP,CXCL16,MERTK,IGFBP7,HAVCR2,GAS6,CD86,MKI67,GNG5,MAFB,TMEM119,IL10,TGFBI,CST7,CXCL2,VIM,MRC1,CCL3,H2AB1,ITGAM
PMID:37034734	(2023) Integrated single cell analysis shows chronic alcohol drinking disrupts monocyte differentiation in the bone marrow niche.	23	94	0.52	0.0408	9606.ENSP00000225275,9606.ENSP00000234313,9606.ENSP00000239938,9606.ENSP00000241453,9606.ENSP00000260356,9606.ENSP00000261267,9606.ENSP00000265077,9606.ENSP00000268638,9606.ENSP00000271638,9606.ENSP00000295633,9606.ENSP00000332049,9606.ENSP00000350369,9606.ENSP00000358165,9606.ENSP00000360492,9606.ENSP00000398632,9606.ENSP00000409555,9606.ENSP00000427514,9606.ENSP00000450527,9606.ENSP00000455897,9606.ENSP00000466090,9606.ENSP00000477908,9606.ENSP00000482027,9606.ENSP00000483430	MPO,PLEK,EGR1,FLT3,THBS1,LYZ,VCAN,IRF8,S100A11,FSTL1,CD86,MAFG,FCGR1A,NDUFA1,CD44,HERPUD1,CEBPA,HOPX,MRC1,ELANE,CCL3,NR4A3,IFI27
PMID:37256130	(2023) Cx3cr1 controls kidney resident macrophage heterogeneity.	23	94	0.52	0.0408	9606.ENSP00000215909,9606.ENSP00000216797,9606.ENSP00000220166,9606.ENSP00000258424,9606.ENSP00000259874,9606.ENSP00000268638,9606.ENSP00000278865,9606.ENSP00000305422,9606.ENSP00000323435,9606.ENSP00000331831,9606.ENSP00000332049,9606.ENSP00000335153,9606.ENSP00000339328,9606.ENSP00000345344,9606.ENSP00000362410,9606.ENSP00000363773,9606.ENSP00000364802,9606.ENSP00000368450,9606.ENSP00000440864,9606.ENSP00000447730,9606.ENSP00000455897,9606.ENSP00000457513,9606.ENSP00000496959	LGALS1,NFKBIA,CTSH,COX5B,IER3,IRF8,MS4A3,CEBPB,SNX22,GAS6,CD86,HSP90AA1,PLAUR,CTSL,MAFB,C1QA,HSPA1A,CD83,NR4A1,CD63,MRC1,COX4I1,ITGAM
PMID:25217269	(2014) Defining the acute kidney injury and repair transcriptome.	21	80	0.55	0.0412	9606.ENSP00000228938,9606.ENSP00000239938,9606.ENSP00000249356,9606.ENSP00000264832,9606.ENSP00000264908,9606.ENSP00000279022,9606.ENSP00000310170,9606.ENSP00000315130,9606.ENSP00000318697,9606.ENSP00000330341,9606.ENSP00000346032,9606.ENSP00000349446,9606.ENSP00000357704,9606.ENSP00000362108,9606.ENSP00000364802,9606.ENSP00000366109,9606.ENSP00000368683,9606.ENSP00000376678,9606.ENSP00000384849,9606.ENSP00000385451,9606.ENSP00000398632	MGP,EGR1,DNAJB9,ICAM1,ANXA3,MYL9,FOSL1,CLU,TUBB6,SOCS3,ANXA2,ARG1,S100A4,LCN2,HSPA1A,ANXA1,EDN1,TAGLN,CDKN1A,MDK,CD44
PMID:37237453	(2023) Fpr2(--) Mice Developed Exacerbated Alcohol-Associated Liver Disease.	9	12	1.0	0.0413	9606.ENSP00000225275,9606.ENSP00000295408,9606.ENSP00000342082,9606.ENSP00000352071,9606.ENSP00000366109,9606.ENSP00000368458,9606.ENSP00000412237,9606.ENSP00000455897,9606.ENSP00000496959	MPO,MERTK,SLPI,CD163,ANXA1,PCNA,IL10,MRC1,ITGAM
PMID:37533854	(2023) Transcriptomic profiles of multiple organ dysfunction syndrome phenotypes in pediatric critical influenza.	14	36	0.72	0.0413	9606.ENSP00000215909,9606.ENSP00000219022,9606.ENSP00000221515,9606.ENSP00000231751,9606.ENSP00000236826,9606.ENSP00000257264,9606.ENSP00000262865,9606.ENSP00000300026,9606.ENSP00000330825,9606.ENSP00000338648,9606.ENSP00000357726,9606.ENSP00000362108,9606.ENSP00000380070,9606.ENSP00000386717	LGALS1,OLFM4,RETN,LTF,MMP8,TCN1,BPI,PPIB,IFITM1,MS4A4A,S100A12,LCN2,GAPDH,RPL31
PMID:34521888	(2021) Meta-analysis of gene expression disease signatures in colonic biopsy tissue from patients with ulcerative colitis.	18	60	0.6	0.0413	9606.ENSP00000218388,9606.ENSP00000225964,9606.ENSP00000252102,9606.ENSP00000258341,9606.ENSP00000258424,9606.ENSP00000264832,9606.ENSP00000268533,9606.ENSP00000284727,9606.ENSP00000317780,9606.ENSP00000334872,9606.ENSP00000351671,9606.ENSP00000361405,9606.ENSP00000362108,9606.ENSP00000366109,9606.ENSP00000386380,9606.ENSP00000398632,9606.ENSP00000412237,9606.ENSP00000419446	TIMP1,COL1A1,NDUFA2,LAMC1,COX5B,ICAM1,NUDT7,ATP5MC3,COX5A,MT1F,CCL20,MMP9,LCN2,ANXA1,IL1R1,CD44,IL10,ADAM9
PMID:34944656	(2021) Identifying the Involvement of Pro-Inflammatory Signal in Hippocampal Gene Expression Changes after Experimental Ischemia: Transcriptome-Wide Analysis.	18	60	0.6	0.0413	9606.ENSP00000164227,9606.ENSP00000252506,9606.ENSP00000254301,9606.ENSP00000260356,9606.ENSP00000271638,9606.ENSP00000274063,9606.ENSP00000295927,9606.ENSP00000310170,9606.ENSP00000312150,9606.ENSP00000318697,9606.ENSP00000330341,9606.ENSP00000360025,9606.ENSP00000365006,9606.ENSP00000366109,9606.ENSP00000379563,9606.ENSP00000405453,9606.ENSP00000436607,9606.ENSP00000496959	BCL3,GADD45G,LGALS3,THBS1,S100A11,SFRP2,PTX3,FOSL1,TRIB1,TUBB6,SOCS3,GADD45A,S1PR3,ANXA1,TSPO,MSR1,ADM,ITGAM
PMID:32182251	(2020) LOX-1: A potential driver of cardiovascular risk in SLE patients.	14	36	0.72	0.0413	9606.ENSP00000225275,9606.ENSP00000231751,9606.ENSP00000234347,9606.ENSP00000295927,9606.ENSP00000309124,9606.ENSP00000312027,9606.ENSP00000349446,9606.ENSP00000351602,9606.ENSP00000354995,9606.ENSP00000412237,9606.ENSP00000419446,9606.ENSP00000454071,9606.ENSP00000466090,9606.ENSP00000496959	MPO,LTF,PRTN3,PTX3,OLR1,CD7,ARG1,FUT4,ABCG1,IL10,ADAM9,LDLR,ELANE,ITGAM
